customer_id,churn_probability,risk_level,segment_name,key_risk_factors,recommendation_category,recommendation,priority,reason,hypothetical_intervention_impact
CUST-00155,0.2135,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; Short Tenure (<= 12 months),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-05856,0.2134,Low Risk,Loyal Low-Spend Long-Termers,Flexible Month-to-Month Contract; No Tech Support Service,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-04727,0.2134,Low Risk,Loyal Low-Spend Long-Termers,No Tech Support Service; Manual Electronic Check Payment,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-03718,0.2134,Low Risk,New Low-Spend Basic Customers,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-01053,0.2133,Low Risk,High-Value Long-Term Power Users,No Online Security Protection; High Monthly Bill ($80.75),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-04610,0.2127,Low Risk,High-Spend At-Risk Onboarders,No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-04860,0.2127,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; High Monthly Bill ($108.50); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-03922,0.2126,Low Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Tech Support Service,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-06836,0.2126,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; No Online Security Protection; High Monthly Bill ($88.40),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-02696,0.2125,Low Risk,High-Value Long-Term Power Users,High Monthly Bill ($81.40),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-02855,0.2123,Low Risk,High-Spend At-Risk Onboarders,No Tech Support Service; High Monthly Bill ($70.35),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-05702,0.2121,Low Risk,High-Spend At-Risk Onboarders,Flexible Month-to-Month Contract; No Online Security Protection; High Monthly Bill ($76.50),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-01456,0.2121,Low Risk,High-Value Long-Term Power Users,High Monthly Bill ($106.05); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-03768,0.212,Low Risk,High-Value Long-Term Power Users,High Monthly Bill ($110.90); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-07039,0.2119,Low Risk,High-Spend At-Risk Onboarders,High Monthly Bill ($84.80),General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-02410,0.2119,Low Risk,High-Spend At-Risk Onboarders,No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Spend At-Risk Onboarders' segment (46.4% segment churn rate).,No immediate scenario intervention required.
CUST-02357,0.2117,Low Risk,Loyal Low-Spend Long-Termers,Flexible Month-to-Month Contract; No Tech Support Service; No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
CUST-03536,0.2117,Low Risk,High-Value Long-Term Power Users,No Online Security Protection; High Monthly Bill ($109.20); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-06155,0.2117,Low Risk,High-Value Long-Term Power Users,No Online Security Protection; High Monthly Bill ($109.20); Fiber Optic Service Friction,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-05407,0.2116,Low Risk,High-Value Long-Term Power Users,No Tech Support Service; High Monthly Bill ($97.20); Manual Electronic Check Payment,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters. Belongs to 'High-Value Long-Term Power Users' segment (high lifetime financial value).,No immediate scenario intervention required.
CUST-05265,0.2116,Low Risk,Loyal Low-Spend Long-Termers,No Tech Support Service; No Online Security Protection,General Monitoring,Maintain standard automated customer tracking; send annual loyalty appreciation reward.,Low,Customer exhibits low predicted churn probability and stable account parameters.,No immediate scenario intervention required.
